"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.317605338E1,-2.515239455E0,4.812952546E0,8.644517773E-1,5.498928860E0
1.318610338E1,-3.403197331E0,5.526081891E0,-4.605276696E0,7.957883298E0
1.319615237E1,-3.592427263E0,1.405342029E0,-8.602587975E0,9.427886281E0
1.320620238E1,-1.884338042E0,-5.008544834E0,-1.009904483E0,5.445746806E0
1.321625138E1,-4.479108254E-1,-8.312785934E0,8.889337184E0,1.217880740E1
1.322630138E1,6.437272802E-2,-9.715126587E0,7.266845938E0,1.213238964E1
1.323635138E1,4.487803794E-1,-6.064549057E0,1.179644651E1,1.327163552E1
1.324640037E1,-2.107773162E0,1.378552426E0,1.134668102E1,1.162283462E1
1.325645038E1,-4.660146383E0,6.981162091E0,4.641143809E0,9.591340068E0
1.326649938E1,-3.638263586E0,1.122706453E1,-2.567307740E-1,1.180465377E1
1.327654938E1,-3.425879265E-1,1.162103939E1,2.087858276E0,1.181207328E1
1.328659838E1,4.585142393E-1,7.657508356E0,7.737125798E0,1.089544791E1
1.329664837E1,-8.586070468E-1,3.114515909E0,9.389738392E0,9.929985019E0
1.330669838E1,-1.453116120E0,-2.307627046E-1,7.765805222E0,7.903956517E0
1.331674737E1,-1.860145041E0,-3.909396345E0,6.098964014E0,7.479363703E0
1.332679738E1,-2.182732566E0,-7.495545160E0,4.602145804E0,9.062409432E0
1.333684638E1,-1.749815829E0,-8.063724952E0,4.349813890E0,9.327721931E0
1.334689638E1,-9.495588052E-1,-6.502164032E0,4.363800430E0,7.888127358E0
1.335694638E1,-4.078104743E-1,-5.457420377E0,4.052822113E0,6.809927579E0
1.336699537E1,-3.808174610E-2,-4.853829262E0,3.175600601E0,5.800478248E0
1.337704538E1,4.156309790E-1,-3.940822790E0,1.720406527E0,4.320026851E0
1.338709438E1,8.096169544E-1,-2.838965871E0,9.506532577E-1,3.101442962E0
1.339714438E1,1.289877354E0,-1.619092845E0,9.540421578E-1,2.279351151E0
1.340719338E1,2.099933069E0,-5.859143972E-2,1.597949313E0,2.639430594E0
1.341724337E1,2.759010460E0,1.363796977E0,2.065026069E0,3.706266798E0
1.342729338E1,3.145693263E0,2.298817631E0,1.752343288E0,4.272078605E0
1.343734238E1,3.265360039E0,3.226326367E0,1.062186996E0,4.711687514E0
1.344739238E1,3.310796998E0,4.103718032E0,2.401075785E-1,5.278212775E0
1.345744138E1,3.191538065E0,4.637879308E0,-2.927268183E-1,5.637510859E0
1.346749137E1,2.675767451E0,4.509682029E0,-1.903713814E-1,5.247209231E0
1.347754138E1,1.751789557E0,3.782718172E0,5.312546253E-2,4.168998169E0
1.348759037E1,6.299109674E-1,2.967991701E0,-1.065235953E0,3.215663260E0
1.349764038E1,-3.235178174E-1,2.250526646E0,-2.210772743E0,3.171285242E0
1.350768938E1,-1.179242333E0,1.656491636E0,-2.728757551E0,3.403041991E0
1.351773938E1,-1.783118061E0,1.312280669E0,-2.695040166E0,3.487811932E0
1.352778938E1,-1.835805275E0,1.122143249E0,-2.328221524E0,3.170173804E0
1.353783837E1,-1.580553115E0,1.256956653E0,-2.263380873E0,3.033311912E0
1.354788838E1,-1.086002632E0,1.596162989E0,-2.577331622E0,3.220213703E0
1.355793738E1,-7.579659404E-1,1.896974752E0,-3.101866043E0,3.714108039E0
1.356798738E1,-5.840121518E-1,1.753786381E0,-3.440184478E0,3.905343277E0
1.357803638E1,-4.202592695E-1,8.803193665E-1,-3.047813796E0,3.200117026E0
1.358808637E1,-1.314916009E-1,-1.138663387E-1,-2.187584878E0,2.194489276E0
1.359813638E1,6.565772675E-1,-1.169285840E0,-1.619680198E0,2.102780784E0
1.360818538E1,2.038691086E0,-2.470077900E0,-1.746564485E0,3.648017774E0
1.361823538E1,3.706401483E0,-3.978057275E0,-2.921978792E0,6.172544993E0
1.362828438E1,5.204016668E0,-5.095658407E0,-4.538751169E0,8.581828841E0
1.363833437E1,6.092432674E0,-5.431825944E0,-5.086346716E0,9.617348485E0
1.364838438E1,6.274037837E0,-5.237933443E0,-4.279668937E0,9.225782554E0
1.365843337E1,5.874712769E0,-5.124060672E0,-3.378446652E0,8.496007866E0
1.366848338E1,5.055858164E0,-5.233732803E0,-2.864954406E0,7.820589784E0
1.367853238E1,4.241243667E0,-5.437543936E0,-2.849486182E0,7.461541624E0
1.368858238E1,3.700132975E0,-5.618821070E0,-3.372156217E0,7.525528009E0
1.369863238E1,3.241089417E0,-5.434384686E0,-4.647526337E0,7.850904316E0
1.370868137E1,3.086011902E0,-5.311972057E0,-5.415291188E0,8.189376975E0
1.371873138E1,3.536397488E0,-5.584323083E0,-3.739935557E0,7.594596069E0
1.372878038E1,4.076754474E0,-7.074269645E0,-5.862207913E-1,8.185894750E0
1.373883038E1,4.452258278E0,-7.869088685E0,9.710023722E-1,9.093294569E0
1.374888038E1,4.778633776E0,-7.233788704E0,1.069792250E0,8.735416146E0
1.375892937E1,3.872835752E0,-5.628395886E0,3.966774487E-1,6.843613812E0
1.376897938E1,5.838947690E-1,-3.237912624E0,-1.654841552E0,3.682867338E0
1.377902838E1,-2.310366174E0,-1.765121793E0,-3.653223980E0,4.668992638E0
1.378907838E1,-4.078783458E0,-1.784473153E0,-4.499924780E0,6.330098100E0
1.379912738E1,-4.968566251E0,-2.495153099E0,-4.229600984E0,6.985840254E0
1.380917738E1,-4.976111498E0,-3.251978102E0,-2.705284488E0,6.531126348E0
1.381922738E1,-4.454020921E0,-3.812882788E0,-7.597310686E-1,5.912154330E0
1.382927637E1,-3.771778616E0,-4.212259896E0,1.096725987E0,5.759536028E0
1.383932638E1,-3.230338141E0,-4.949021348E0,3.164866283E0,6.704049179E0
1.384937213E1,-2.912255457E0,-6.180457243E0,4.692494642E0,8.288473294E0
1.385942213E1,-2.445174901E0,-7.533787705E0,4.794784663E0,9.258876683E0
1.386947212E1,-1.651318312E0,-8.563076000E0,3.503534675E0,9.398291225E0
1.387952113E1,-7.677644120E-1,-8.306406037E0,2.224715721E0,8.633377293E0
1.388957113E1,-3.356637999E-1,-6.992760043E0,1.384847538E0,7.136467327E0
1.389962013E1,1.130732370E-1,-5.071097762E0,2.285023172E-1,5.077502474E0
1.390967013E1,1.741903815E-1,-3.629597721E0,-1.912435667E-1,3.638804200E0
1.391972012E1,-8.057459515E-2,-2.914107855E0,4.088538368E-1,2.943752421E0
1.392976913E1,-5.543604461E-1,-2.426336634E0,2.309984790E0,3.395652322E0
1.393981913E1,-8.340278372E-1,-1.199195518E0,6.272137492E0,6.439983000E0
1.394986813E1,-7.228167191E-1,1.042726951E0,7.973239290E0,8.073554873E0
1.395991813E1,-1.100873125E0,2.859602450E0,7.741336963E0,8.325715932E0
1.396996713E1,-1.366503069E0,4.029439682E0,7.729108096E0,8.822858197E0
1.398001713E1,-1.712548015E0,5.081871257E0,6.555314637E0,8.469379326E0
1.399006712E1,-2.194270877E0,5.880769899E0,4.805183351E0,7.904939363E0
1.400011613E1,-2.376653427E0,6.378163299E0,4.660936342E0,8.249471265E0
1.401016613E1,-2.785673178E0,6.928669297E0,4.427098294E0,8.681338180E0
1.402021513E1,-3.307207685E0,7.721603780E0,4.118159193E0,9.355213666E0
1.403026513E1,-3.537644407E0,8.430073478E0,4.842928882E0,1.034577339E1
1.404031512E1,-3.911839604E0,8.882165574E0,5.071650324E0,1.095066169E1
1.405036413E1,-3.783810432E0,9.199430818E0,4.703320761E0,1.100308934E1
1.406041413E1,-3.092417527E0,9.001712483E0,4.442120960E0,1.050363330E1
1.407046313E1,-2.365425603E0,8.561537012E0,4.302987633E0,9.869693859E0
1.408051313E1,-1.872450652E0,8.192661905E0,4.339851989E0,9.458334728E0
1.409056312E1,-1.215932296E0,7.797543908E0,3.656272718E0,8.697615336E0
1.410061213E1,-1.967962289E-1,7.306864867E0,1.657098577E0,7.494996907E0
1.411066213E1,7.439693141E-1,6.542780546E0,-1.168060264E0,6.687737464E0
1.412071113E1,1.571133105E0,5.442845022E0,-4.246058557E0,7.079691691E0
1.413076113E1,2.295595230E0,3.965410917E0,-6.812847065E0,8.210306104E0
1.414081013E1,2.899210027E0,2.082522107E0,-8.386009446E0,9.114135808E0
1.415086013E1,3.054938629E0,-3.315961844E-1,-9.935525687E0,1.039986907E1
1.416091012E1,2.239241959E0,-3.449769527E0,-9.277902791E0,1.014862525E1
1.417095913E1,4.571464294E-1,-6.747962852E0,-6.413115031E0,9.320516611E0
1.418100913E1,-1.130750497E0,-9.118146919E0,-3.260854175E0,9.749480492E0
1.419105813E1,-1.164845026E0,-8.919697682E0,-1.524819356E0,9.123757162E0
1.420110813E1,-3.814994656E-1,-6.369497725E0,-1.129650489E0,6.480135287E0
1.421115812E1,2.035985872E-2,-3.308215452E0,-1.291714257E0,3.551510907E0
1.422120713E1,-6.843231829E-1,-4.208708882E-1,-1.723680237E0,1.901710830E0
1.423125713E1,-1.521677063E0,2.734911745E0,-1.386411669E0,3.423065972E0
1.424130613E1,-2.429980326E0,5.880617287E0,-4.135183654E0,7.588557697E0
1.425135613E1,-2.947173859E0,7.220275204E0,-1.058542032E1,1.314797821E1
1.426140612E1,-1.989199668E0,5.198433162E0,-1.121046311E1,1.251619374E1
1.427145513E1,-1.665015853E0,1.438260099E0,5.415957770E0,5.845807769E0
1.428150512E1,-3.689134655E0,-3.585855870E0,1.408604074E1,1.499615353E1
1.429155413E1,-9.281985902E0,-1.612421406E1,-2.160931515E0,1.873006050E1
1.430160413E1,-6.949825693E0,-2.166492100E1,1.164223029E0,2.278210470E1
1.431165413E1,-5.041803796E0,-7.788744434E0,1.088220744E1,1.430058615E1
1.432170313E1,-4.456815890E0,3.876209888E0,8.396050869E0,1.026556775E1
1.433175312E1,-7.756512827E-1,1.041298593E1,1.361188534E0,1.053018258E1
1.434180213E1,3.088349327E0,1.258069027E1,3.148741416E0,1.333140059E1
1.435185213E1,3.508430256E0,1.071094600E1,7.773810060E0,1.369180667E1
1.436190213E1,1.910987604E0,6.695219212E0,8.328772221E0,1.085570268E1
1.437195113E1,3.738622711E-1,1.950981975E0,6.821675776E0,7.105023860E0
1.438200112E1,-2.592017343E-1,-2.296272923E0,5.175216208E0,5.667708326E0
1.439205013E1,-1.349114180E-1,-6.376863463E0,4.970491154E0,8.086307626E0
1.440210013E1,-4.309114346E-1,-8.865651868E0,5.704577504E0,1.055119293E1
1.441214913E1,-6.685986312E-1,-8.521317524E0,6.380417401E0,1.066628345E1
1.442219913E1,-6.716817219E-1,-6.500758946E0,6.389622087E0,9.139928535E0
1.443224912E1,-6.707804467E-1,-4.671279774E0,4.500471495E0,6.521122971E0
1.444229813E1,-8.213054654E-1,-3.575974075E0,2.226595162E0,4.291836352E0
1.445234812E1,-7.299509069E-1,-2.251637617E0,2.005524802E-1,2.375483442E0
1.446239713E1,-4.091930484E-1,-9.141653895E-1,-1.237138685E0,1.591744149E0
1.447244713E1,-6.357239038E-2,-1.584034109E-1,-1.514550476E0,1.524137866E0
1.448249713E1,3.231583598E-1,7.131848931E-1,-8.843773341E-1,1.181180463E0
1.449254613E1,6.700070793E-1,1.587339540E0,5.921946723E-2,1.723967299E0
1.450259612E1,9.401162097E-1,2.316907747E0,1.285225017E0,2.811349025E0
1.451264513E1,1.187718091E0,2.979506038E0,2.058567234E0,3.811276631E0
1.452269513E1,1.660084312E0,3.474858175E0,2.016724559E0,4.347148169E0
1.453274513E1,2.254758861E0,3.631674652E0,1.317857743E0,4.473225606E0
1.454279413E1,2.718823131E0,3.738717874E0,5.444143689E-1,4.654717775E0
1.455284412E1,2.934961950E0,3.591582633E0,3.552580389E-1,4.651846486E0
1.456289313E1,2.983641189E0,3.220650474E0,-2.463977207E-1,4.397205483E0
1.457294313E1,2.708325625E0,2.662386391E0,-2.062419234E0,4.321678156E0
1.458299313E1,2.380174474E0,2.011398915E0,-3.582190835E0,4.747951906E0
1.459304213E1,1.674929661E0,1.426330610E0,-4.469309928E0,4.981419438E0
1.460309212E1,8.612951580E-1,8.825021321E-1,-4.284578844E0,4.458503699E0
1.461314113E1,4.082046497E-1,5.398512018E-1,-3.163608547E0,3.235195418E0
1.462319112E1,1.958438636E-1,5.673974347E-1,-1.749198363E0,1.849321384E0
1.463324113E1,4.189997792E-2,8.908683282E-1,-8.143165809E-1,1.207689314E0
1.464329013E1,-6.672871739E-2,1.401231437E0,-6.783927906E-1,1.558242292E0
1.465334013E1,-3.161209434E-2,1.907475182E0,-1.186300946E0,2.246501909E0
1.466338913E1,1.051925790E-1,1.528492577E0,-1.850813323E0,2.402678712E0
1.467343912E1,3.399103403E-1,2.778971100E-1,-2.575333044E0,2.612490408E0
1.468348913E1,6.817612253E-1,-1.513802032E0,-3.091439580E0,3.509044548E0
1.469353813E1,1.041945178E0,-3.258742746E0,-3.738165897E0,5.067439029E0
1.470358813E1,2.005197066E0,-4.404978862E0,-4.361873188E0,6.515411864E0
1.471363713E1,3.571052766E0,-4.929350730E0,-4.508568134E0,7.574833536E0
1.472368712E1,5.149420631E0,-5.006488953E0,-4.048983124E0,8.244739462E0
1.473373613E1,6.232308598E0,-4.678936118E0,-3.402071450E0,8.503423064E0
1.474378613E1,6.677330825E0,-4.463210113E0,-3.035319466E0,8.586044242E0
1.475383613E1,6.531623474E0,-4.393191460E0,-3.010519378E0,8.427660608E0
1.476388513E1,5.873111801E0,-4.645844970E0,-2.838030609E0,8.008229233E0
1.477393513E1,4.634378288E0,-4.879025499E0,-2.649403818E0,7.231990910E0
1.478398413E1,2.922616138E0,-4.857966751E0,-3.080251518E0,6.452090782E0
1.479403412E1,1.701692660E0,-4.612088994E0,-3.815472228E0,6.222937499E0
1.480408413E1,1.574424210E0,-4.129431748E0,-3.134822997E0,5.418314625E0
1.481413313E1,1.871500772E0,-4.829912395E0,-1.176206020E0,5.311688008E0
1.482418313E1,2.541946320E0,-5.952303566E0,1.009893081E-1,6.473145115E0
1.483423213E1,3.180926538E0,-6.404794443E0,5.470748520E-1,7.172097070E0
1.484428212E1,2.913677792E0,-5.725580703E0,2.537937176E-1,6.429323753E0
1.485433242E1,1.775219935E0,-4.284763032E0,-6.445053984E-1,4.682519328E0
1.486438142E1,-5.901945591E-2,-3.042263035E0,-1.860196496E0,3.566395754E0
1.487443142E1,-1.426451063E0,-2.798181542E0,-2.412731771E0,3.960537486E0
1.488448042E1,-2.282890693E0,-3.425726361E0,-2.202779599E0,4.668985861E0
1.489453042E1,-2.477141629E0,-3.990861508E0,-1.431949784E0,4.910568847E0
1.490458042E1,-2.367001136E0,-4.325180156E0,-8.812315321E-1,5.008637217E0
1.491462942E1,-2.292368445E0,-4.626998225E0,-2.602888048E-1,5.170281996E0
1.492467942E1,-2.437310688E0,-5.336074864E0,8.423709369E-1,5.926530785E0
1.493472842E1,-2.704953243E0,-6.083364812E0,1.802652147E0,6.897365747E0
1.494477842E1,-2.501583867E0,-6.418774551E0,2.669964967E0,7.388321968E0
1.495482842E1,-1.904965557E0,-6.581288554E0,3.793688718E0,7.831623516E0
1.496487742E1,-1.212923026E0,-6.212951390E0,4.655294656E0,7.857716944E0
1.497492742E1,-6.754275944E-1,-5.366004422E0,3.763057494E0,6.588687851E0
1.498497642E1,-3.285862570E-1,-3.947123750E0,2.267737341E0,4.564031932E0
1.499502642E1,-2.996267521E-1,-2.403358245E0,1.265386730E0,2.732601439E0
1.500507642E1,-2.219222993E-1,-1.653780867E0,5.619033909E-1,1.760674894E0
1.501512542E1,-4.203967521E-1,-9.653928459E-1,1.416096082E0,1.764665660E0
1.502517542E1,-8.274862647E-1,2.159873754E-1,3.916054862E0,4.008350003E0
1.503522442E1,-6.245250240E-1,1.985103402E0,6.432870433E0,6.761101170E0
1.504527442E1,-7.260663092E-1,3.912506479E0,6.744129417E0,7.830591346E0
1.505532442E1,-8.277298012E-1,5.284487804E0,6.140092160E0,8.143198371E0
1.506537342E1,-1.150538790E0,5.989495366E0,5.297598431E0,8.078511211E0
1.507542342E1,-1.486469515E0,6.439095379E0,4.341241872E0,7.906827551E0
1.508547242E1,-1.818602766E0,6.817085127E0,3.497158871E0,7.874648298E0
1.509552242E1,-2.041959095E0,7.055139309E0,3.539392140E0,8.153029151E0
1.510557242E1,-2.576866769E0,7.115576130E0,3.884037555E0,8.506316109E0
1.511562142E1,-2.863918279E0,7.490844584E0,4.545500610E0,9.218262107E0
1.512567142E1,-3.056054570E0,7.296314735E0,5.520437574E0,9.646289922E0
1.513572042E1,-3.254173439E0,7.091537057E0,5.603994870E0,9.606471835E0
1.514577042E1,-3.277369343E0,7.027283174E0,4.807408217E0,9.123323538E0
1.515582042E1,-2.890243321E0,7.066498695E0,3.853999239E0,8.552322515E0
1.516586942E1,-2.320204407E0,7.135327440E0,3.280095315E0,8.188728317E0
1.517591942E1,-1.694844985E0,7.120067376E0,3.255413049E0,8.010341634E0
1.518596842E1,-1.008894084E0,6.949875394E0,3.340411976E0,7.776695149E0
1.519601842E1,-4.584240095E-1,6.598422650E0,2.842598746E0,7.199284803E0
1.520606842E1,5.710973701E-2,6.219937059E0,1.435258139E0,6.383638810E0
1.521611742E1,6.281540984E-1,5.745968190E0,-3.413636658E-1,5.790272633E0
1.522616742E1,1.227910609E0,4.550491501E0,-3.017986565E0,5.596693691E0
1.523621642E1,1.921063234E0,2.121382703E0,-7.342229412E0,7.880297028E0
1.524626642E1,2.657669734E0,-1.575677853E0,-1.140429714E1,1.181541207E1
1.525631642E1,2.719460770E0,-6.081899500E0,-1.302656736E1,1.463135078E1
1.526636542E1,1.158383414E0,-1.104798302E1,-9.918547711E0,1.489219157E1
1.527641542E1,-1.849363652E0,-1.394007202E1,-8.541647708E0,1.645313038E1
1.528646442E1,-3.758519178E0,-1.114169284E1,-8.350610987E0,1.442208340E1
1.529651442E1,-3.273574208E0,-5.868422334E0,-6.045236873E0,9.038780761E0
1.530656442E1,-1.926959420E0,-1.755613636E0,-2.583430853E0,3.670077222E0
1.531661342E1,-1.085479233E0,1.061574866E0,1.323006801E0,2.013840450E0
1.532666342E1,-2.125857138E0,2.502711795E0,9.046031454E-1,3.406044884E0
1.533671242E1,-5.455796020E0,9.485101801E-1,-7.577162350E0,9.385029092E0
1.534676242E1,-7.533991188E0,-5.296917230E0,-1.283550375E1,1.579773755E1
1.535681242E1,-2.617968894E0,-9.795572580E0,-2.327090673E0,1.040299737E1
1.536686142E1,1.178273522E0,-8.036341857E0,1.172078588E1,1.426001194E1
1.537691142E1,1.522915357E-1,-5.324297403E0,1.308707669E1,1.412950501E1
1.538696042E1,-1.345413624E0,-1.076574728E0,1.453941279E1,1.464116373E1
1.539701042E1,-3.910050648E0,4.200182472E0,8.774235914E0,1.048414254E1
1.540706042E1,-4.740460521E0,9.238753928E0,4.241777810E-1,1.039261598E1
1.541710942E1,-1.809494412E0,1.306244354E1,-2.808332893E-1,1.319016939E1
1.542715942E1,1.365486092E0,1.169362673E1,4.940527682E0,1.276770426E1
1.543720842E1,1.154404530E0,6.825379987E0,9.140959246E0,1.146628090E1
1.544725842E1,-4.081971579E-1,2.138315654E0,9.296267726E0,9.547754311E0
1.545730842E1,-8.741248262E-1,-1.646600486E0,7.051634488E0,7.293897197E0
1.546735742E1,-1.161496764E0,-5.557642822E0,5.134174601E0,7.654816608E0
1.547740742E1,-1.558672981E0,-9.326329431E0,4.464556142E0,1.045667938E1
1.548745642E1,-1.918259202E0,-1.127966608E1,6.001020813E0,1.291986207E1
1.549750642E1,-2.270619434E0,-1.144076038E1,7.181706970E0,1.369757736E1
1.550755642E1,-2.126879085E0,-9.847155547E0,5.543100797E0,1.149852397E1
1.551760542E1,-1.011569770E0,-6.706516033E0,2.796853055E0,7.336417226E0
1.552765542E1,-4.023816269E-2,-3.490342771E0,6.734742589E-1,3.554951385E0
1.553770442E1,7.001166585E-1,-1.178872935E0,-1.850760698E-1,1.383530948E0
1.554775442E1,1.290117675E0,6.303672695E-1,-6.234500134E-1,1.565393378E0
1.555780442E1,1.718252267E0,2.217022685E0,-1.465500084E-1,2.808746579E0
1.556785342E1,2.178798852E0,3.482662454E0,5.147584605E-1,4.140178556E0
1.557790342E1,2.406098251E0,4.199567345E0,9.636433589E-1,4.935005897E0
1.558795242E1,2.472921985E0,4.612612905E0,1.040643588E0,5.336148427E0
1.559800242E1,2.734678441E0,4.577644216E0,1.222517722E0,5.470634546E0
1.560805242E1,2.740012271E0,4.018247527E0,1.245949270E0,5.020594588E0
1.561810142E1,2.547418144E0,3.687882181E0,7.800203222E-1,4.549532491E0
1.562815142E1,2.241852887E0,3.320077114E0,-7.274118997E-2,4.006757753E0
1.563820042E1,1.724676018E0,2.700623673E0,-1.584587256E0,3.574743677E0
1.564825042E1,9.446257286E-1,2.195917161E0,-2.899203887E0,3.757625995E0
1.565830042E1,-1.396980219E-2,1.709412446E0,-2.802169928E0,3.282444572E0
1.566834942E1,-5.495717593E-1,1.646503422E0,-2.171775030E0,2.780217513E0
1.567839942E1,-7.080172701E-1,1.584045219E0,-1.683124095E0,2.417311405E0
1.568844842E1,-6.734206107E-1,1.615976864E0,-1.843304037E0,2.542173541E0
1.569849842E1,-7.217607120E-1,1.632451394E0,-2.498004202E0,3.070156522E0
1.570854842E1,-5.554157589E-1,1.869532599E0,-3.225744861E0,3.769491838E0
1.571859742E1,-3.996449107E-1,1.402547060E0,-3.287712191E0,3.596652021E0
1.572864742E1,-1.829061681E-1,8.051656884E-1,-2.689548461E0,2.813435156E0
1.573869642E1,3.776080705E-1,1.327177620E-1,-2.065510511E0,2.103933347E0
1.574874642E1,1.380196371E0,-8.892989355E-1,-2.192362346E0,2.739023051E0
1.575879642E1,2.843544534E0,-2.123657854E0,-2.953799340E0,4.617423387E0
1.576884542E1,3.980784709E0,-3.471059824E0,-3.601843327E0,6.392822424E0
1.577889542E1,4.574886670E0,-4.371818717E0,-4.038727692E0,7.506910703E0
1.578894442E1,5.151282384E0,-4.682349722E0,-4.854271896E0,8.486699286E0
1.579899442E1,5.482609012E0,-4.553858328E0,-5.180360588E0,8.810945640E0
1.580904442E1,5.200659197E0,-4.383355858E0,-4.194090843E0,7.990685995E0
1.581909342E1,4.353209369E0,-4.454239315E0,-2.705571002E0,6.790492922E0
1.582914342E1,3.511968699E0,-4.750780857E0,-1.853050468E0,6.191739572E0
1.583919242E1,2.958628263E0,-5.066293105E0,-2.330337632E0,6.312787063E0
1.584924517E1,2.403846780E0,-5.405971311E0,-3.477067253E0,6.862434104E0
1.585929517E1,1.916594792E0,-5.753503497E0,-3.892466902E0,7.206069432E0
1.586934417E1,2.273549766E0,-6.534670458E0,-2.545613986E0,7.372319655E0
1.587939417E1,3.091830759E0,-7.239743509E0,-1.079760583E0,7.946017017E0
1.588944317E1,3.928859972E0,-6.919941743E0,-8.373461321E-1,8.001417559E0
1.589949317E1,4.670955546E0,-5.831394841E0,-1.427132848E-1,7.472841400E0
1.590954317E1,4.213955589E0,-5.058670090E0,3.105397761E-1,6.591206243E0
1.591959217E1,1.994129456E0,-4.501676606E0,-1.606134830E0,5.178929778E0
1.592964217E1,-5.417304969E-1,-3.377417834E0,-4.012106781E0,5.272326240E0
1.593969117E1,-1.524283459E0,-2.672842382E0,-3.843184229E0,4.923168845E0
1.594974117E1,-1.718455457E0,-2.478444096E0,-2.501898447E0,3.918580117E0
1.595979117E1,-1.689268496E0,-2.839713145E0,-1.341635884E0,3.566172408E0
1.596984017E1,-1.405729407E0,-3.475636439E0,-6.832237601E-1,3.810894715E0
1.597989017E1,-1.185308673E0,-3.874407191E0,-1.959214854E-1,4.056399014E0
1.598993917E1,-1.176144040E0,-4.234750042E0,5.481051314E-1,4.429090421E0
1.599998917E1,-1.402405996E0,-4.923717522E0,1.577114514E0,5.356960613E0
1.601003917E1,-1.878206505E0,-6.001861643E0,2.593707919E0,6.802743830E0
1.602008817E1,-1.946461785E0,-7.133939896E0,3.656958597E0,8.249555024E0
1.603013817E1,-1.500595219E0,-7.920904956E0,4.945527052E0,9.457841146E0
1.604018717E1,-7.591443005E-1,-8.017477570E0,4.799923196E0,9.375260494E0
1.605023717E1,-1.531246177E-1,-7.037445050E0,3.771811945E0,7.985965523E0
1.606028717E1,2.360652156E-1,-4.797410063E0,2.730191288E0,5.524926657E0
1.607033617E1,3.295712936E-1,-2.821637063E0,9.489014319E-1,2.995107157E0
1.608038617E1,2.087918283E-1,-1.740000401E0,4.698500901E-2,1.753112379E0
1.609043517E1,-8.122249405E-2,-6.532760757E-1,2.510290371E0,2.595173303E0
1.610048517E1,3.570508683E-1,1.340587040E0,5.990879402E0,6.149414195E0
1.611053517E1,5.133115670E-1,3.570199950E0,6.533042593E0,7.462604235E0
1.612058417E1,-1.643938833E-1,5.244798074E0,5.977761759E0,7.954154124E0
1.613063417E1,-9.734538174E-1,6.226002960E0,4.865570471E0,7.961438388E0
1.614068317E1,-1.677389585E0,6.790970877E0,3.833991529E0,7.976867325E0
1.615073317E1,-2.434785568E0,7.107499371E0,3.461708372E0,8.272131099E0
1.616078317E1,-3.109484088E0,7.114314886E0,3.587193128E0,8.552796158E0
1.617083217E1,-3.757916330E0,7.244976182E0,3.513196906E0,8.885615765E0
1.618088217E1,-4.270456064E0,7.255242139E0,4.376177816E0,9.488217207E0
1.619093117E1,-4.263361053E0,7.221304314E0,6.193997641E0,1.042540600E1
1.620098117E1,-3.860682899E0,7.322130777E0,6.693169178E0,1.064504510E1
1.621103117E1,-3.229525671E0,7.069952061E0,6.836831759E0,1.035163401E1
1.622108017E1,-2.650926433E0,6.524751241E0,6.298878563E0,9.448579833E0
1.623113017E1,-2.495359506E0,6.210899602E0,4.382596305E0,8.000577686E0
1.624117917E1,-2.496840606E0,6.016546925E0,3.708741539E0,7.495853101E0
1.625122917E1,-2.253756356E0,5.869321636E0,4.016731052E0,7.460729356E0
1.626127917E1,-1.724621639E0,5.831279651E0,3.950869476E0,7.251724745E0
1.627132817E1,-1.120148764E0,5.914030032E0,3.052859651E0,6.749106349E0
1.628137817E1,-4.495724944E-1,6.049315891E0,1.625275983E0,6.279957022E0
1.629142717E1,3.334096983E-1,5.787003365E0,-2.665307075E-1,5.802724238E0
1.630147717E1,1.227584919E0,4.673031600E0,-2.826091472E0,5.597408514E0
1.631152717E1,2.167475134E0,2.531682410E0,-6.441661137E0,7.252748616E0
1.632157617E1,3.041326018E0,-1.151047790E0,-1.039668623E1,1.089337687E1
1.633162617E1,2.954570880E0,-6.450184039E0,-1.343851072E1,1.519631316E1
1.634167617E1,1.607344911E0,-1.318218516E1,-1.075937264E1,1.709145000E1
1.635172517E1,-1.034690099E0,-1.738273601E1,-8.455525823E0,1.935784109E1
1.636177517E1,-3.143518683E0,-1.313672657E1,-8.636386635E0,1.603254405E1
1.637182417E1,-2.497361008E0,-5.999732087E0,-6.700931942E0,9.334671178E0
1.638187417E1,-1.338387171E0,-7.211271662E-1,-4.746096652E0,4.983647062E0
1.639192317E1,-5.423782953E-1,3.285296121E0,-2.413194139E0,4.112280483E0
1.640197317E1,-1.154270702E0,5.441634064E0,-4.703737083E-1,5.582559768E0
1.641202317E1,-4.427087769E0,5.123882917E0,-3.539273441E0,7.640663502E0
1.642207217E1,-7.094409794E0,1.251553826E0,-5.647944882E0,9.154032920E0
1.643212217E1,-4.066879697E0,-5.926327896E0,-4.074679590E0,8.262196231E0
1.644217217E1,-5.062131203E-1,-1.225357247E1,-8.438426811E-1,1.229302080E1
1.645222117E1,9.274326488E-1,-1.276151542E1,9.335939915E0,1.583907135E1
1.646227117E1,-5.653465238E-1,-6.136735858E0,1.534382360E1,1.653517664E1
1.647232017E1,-2.510987359E0,1.530337958E0,1.347656089E1,1.379364656E1
1.648237017E1,-3.464191099E0,7.501045636E0,8.731323783E0,1.202091180E1
