"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.943629333E0,4.529500874E0,-8.800264794E0,-1.273152973E1,1.612615539E1
9.953680333E0,2.696521851E0,2.090969580E0,-7.957576354E0,8.658314230E0
9.963731333E0,-2.018213260E0,1.021100439E1,1.235764706E1,1.615701817E1
9.973781333E0,-7.560721734E0,1.312774291E1,2.811911506E1,3.194036285E1
9.983832333E0,-1.011659407E1,8.692634511E-1,3.174210134E1,3.332659736E1
9.993883333E0,-5.320919466E0,-6.632590855E0,1.129007646E1,1.413397580E1
1.000393333E1,-2.908819341E0,-9.219552256E0,9.950618520E0,1.387357858E1
1.001398433E1,-4.706020713E0,-6.813825889E0,8.448790416E0,1.183033870E1
1.002403533E1,-4.696047994E0,2.738890775E0,2.051001376E0,5.810421335E0
1.003408633E1,-4.416758078E0,9.261133561E0,-4.110802811E0,1.105328216E1
1.004413633E1,-7.162597100E0,7.505981855E0,-1.594640958E0,1.049692529E1
1.005418733E1,-1.130781691E1,2.943158576E0,4.752827382E0,1.261420921E1
1.006423833E1,-1.271108435E1,-9.512167978E0,1.384980972E1,2.106822808E1
1.007428833E1,-1.199778368E1,-2.724002361E1,2.397076348E1,3.821731547E1
1.008433933E1,-6.809452756E0,-3.096503678E1,1.732364405E1,3.612908514E1
1.009439033E1,5.065782058E-1,-2.661734426E1,-9.828350902E-2,2.662234581E1
1.010444133E1,5.499523838E0,-2.219603763E1,-1.747112954E1,2.877758184E1
1.011449133E1,6.633551552E0,-1.987123147E1,-1.983187035E1,2.884740765E1
1.012454233E1,7.454605295E0,-1.785807605E1,-9.831991378E0,2.170599168E1
1.013459333E1,9.385203291E0,-1.605053095E1,-1.230250080E0,1.863370870E1
1.014464333E1,1.074630880E1,-1.395795631E1,-2.084838482E0,1.773849623E1
1.015469433E1,1.094722497E1,-9.380673453E0,-8.296063482E0,1.663320289E1
1.016474533E1,8.091698617E0,-4.250355091E0,-1.441925602E1,1.707208391E1
1.017479633E1,1.764722136E0,-3.859232497E-1,-1.795029366E1,1.804095960E1
1.018484633E1,-2.643712723E0,2.755534875E0,-1.769839795E1,1.810567533E1
1.019489733E1,-1.900259864E0,4.525663054E0,-1.486602422E1,1.565539172E1
1.020494833E1,1.901028919E0,5.202177134E0,-1.091159672E1,1.223680926E1
1.021499933E1,5.495802670E0,5.698868283E0,-5.798313634E0,9.813327045E0
1.022504933E1,8.010648022E0,6.838984119E0,-1.801027498E0,1.068577959E1
1.023510033E1,1.026963325E1,8.356662855E0,-2.060883609E0,1.339949336E1
1.024515133E1,1.139697994E1,9.141412405E0,-5.207793385E0,1.551056686E1
1.025520133E1,1.162945471E1,8.848710145E0,-7.683837199E0,1.651015573E1
1.026525233E1,1.088647708E1,8.119533117E0,-6.966967390E0,1.526370977E1
1.027530333E1,9.477834882E0,9.218528409E0,-6.201014299E0,1.460353376E1
1.028535333E1,6.804695461E0,1.181595399E1,-7.468462611E0,1.554665825E1
1.029540433E1,2.367268938E0,1.218654935E1,-8.590889450E0,1.509699734E1
1.030545533E1,-1.455709945E0,9.970765686E0,-6.879526373E0,1.220094844E1
1.031550633E1,-3.400909608E0,7.533062065E0,-4.527358162E0,9.423915437E0
1.032555633E1,-3.995674936E0,5.207277660E0,-4.391385255E0,7.897178185E0
1.033560733E1,-2.761700179E0,2.382867263E0,-3.858590473E0,5.309780100E0
1.034565833E1,-7.518082376E-1,-5.807016045E-1,-4.527868916E-1,1.052352578E0
1.035570833E1,8.685692404E-1,-5.275196579E0,4.461951792E0,6.963556940E0
1.036575933E1,2.391430218E0,-9.806761812E0,5.196869617E0,1.135336820E1
1.037581033E1,4.513795545E0,-1.802009187E1,1.258765197E0,1.861941328E1
1.038586133E1,8.277092190E0,-2.875583709E1,-5.870389338E0,3.049376809E1
1.039591133E1,1.168367243E1,-3.378287081E1,-1.254642091E1,3.788407633E1
1.040596233E1,1.032692193E1,-3.808590932E1,-1.038971635E1,4.080598009E1
1.041601333E1,5.472303295E0,-3.874500279E1,-4.294212717E0,3.936447138E1
1.042606333E1,2.190751145E0,-3.576503248E1,2.213787421E0,3.590038710E1
1.043611433E1,-4.067185798E-1,-3.192806852E1,8.446659690E0,3.302897273E1
1.044616533E1,3.259311095E-1,-2.066419109E1,1.124715088E1,2.352899122E1
1.045621633E1,3.692290105E0,-7.976993203E0,1.125263674E1,1.427890964E1
1.046626633E1,3.899968879E0,-1.743737941E0,5.618781309E0,7.058405108E0
1.047631733E1,2.024135028E0,1.687291260E0,-4.725930190E-1,2.677203498E0
1.048636833E1,6.591186136E-2,4.946623989E0,-1.162628201E0,5.081843917E0
1.049641833E1,-1.678474243E0,6.566958198E0,1.900323745E0,7.039420864E0
1.050646933E1,-2.946708129E0,7.002491564E0,6.443245148E0,9.961595502E0
1.051652033E1,-2.935566259E0,7.499532961E0,1.077899590E1,1.345538169E1
1.052657133E1,-3.905229619E0,8.796329618E0,1.068537613E1,1.438066397E1
1.053662133E1,-6.346036942E0,1.047382738E1,8.062590593E0,1.466214895E1
1.054667233E1,-9.382847448E0,1.192648858E1,7.725522584E0,1.702828985E1
1.055672333E1,-1.199814855E1,1.361407103E1,8.607556354E0,2.008453448E1
1.056677333E1,-1.294917362E1,1.554237634E1,1.081094392E1,2.293737273E1
1.057682433E1,-1.300241485E1,1.683925252E1,1.167603713E1,2.426835513E1
1.058687533E1,-1.238919630E1,1.853138410E1,1.111656618E1,2.490948465E1
1.059692633E1,-1.142599850E1,2.009033365E1,1.102308675E1,2.560631542E1
1.060697633E1,-9.747375151E0,2.095490530E1,1.344603141E1,2.673789706E1
1.061702733E1,-6.623890198E0,1.944639266E1,1.778081211E1,2.716975134E1
1.062707833E1,-2.944043845E0,1.559628767E1,1.798625754E1,2.398785200E1
1.063712908E1,-1.131184652E0,1.342685839E1,1.235696762E1,1.828263530E1
1.064718008E1,-6.781309815E-1,1.203425277E1,6.631584549E0,1.375721683E1
1.065723108E1,-8.630193557E-1,9.432403185E0,3.581806965E0,1.012641957E1
1.066728208E1,-5.404879636E-1,5.523360597E0,2.738772077E0,6.188740745E0
1.067733208E1,1.847642963E0,-2.457567782E0,-1.888863494E0,3.608494038E0
1.068738308E1,5.572465514E0,-1.309012660E1,-1.944668151E1,2.409516981E1
1.069743408E1,7.930389140E0,-1.550804500E1,-2.405440439E1,2.969856734E1
1.070748408E1,7.863418640E0,-1.461508746E1,-1.175595571E1,2.033805863E1
1.071753508E1,8.600566007E0,-1.191185885E1,-1.254616714E1,1.932015597E1
1.072758608E1,5.789921125E0,-3.434355682E0,-2.213475180E0,7.086427729E0
1.073763708E1,-2.036144916E0,4.955392474E0,2.372712871E1,2.432444116E1
1.074768708E1,-7.012719514E0,-1.274423456E0,3.420146129E1,3.493626117E1
1.075773808E1,-4.996339356E0,-1.690159436E1,1.351183715E1,2.220804003E1
1.076778908E1,-3.029768119E0,-1.626281879E1,8.849101324E0,1.876073997E1
1.077783908E1,-6.527502941E0,-8.785311710E0,1.099702922E1,1.551530367E1
1.078789008E1,-7.238795675E0,3.466123604E0,4.404243282E0,9.154863983E0
1.079794108E1,-7.216218991E0,1.201185091E1,-4.877397926E-1,1.402127915E1
1.080799208E1,-9.765248335E0,1.391454190E1,-1.102364896E0,1.703495700E1
1.081804208E1,-1.309245145E1,1.017066211E1,2.644388076E0,1.678831263E1
1.082809308E1,-1.010741979E1,3.142925776E0,1.083289203E1,1.514560883E1
1.083814408E1,-8.042950380E0,-1.306329489E1,2.197358382E1,2.679882666E1
1.084819408E1,-8.626227683E0,-3.070810311E1,2.318429426E1,3.943235855E1
1.085824508E1,-6.052711369E0,-3.952163465E1,1.088585844E1,4.143786716E1
1.086829608E1,1.790736106E-1,-3.586504092E1,-1.556400519E1,3.909694982E1
1.087834608E1,5.309658898E0,-2.787233449E1,-3.112952831E1,4.212015006E1
1.088839708E1,8.684749541E0,-2.172567825E1,-2.060814904E1,3.117893162E1
1.089844808E1,1.121696989E1,-1.645574651E1,-5.277478162E0,2.060251884E1
1.090849908E1,1.173106060E1,-1.088365404E1,-1.352202533E0,1.605927022E1
1.091854908E1,1.145906450E1,-4.235216065E0,-5.597030836E0,1.343778139E1
1.092860008E1,9.016257432E0,1.589410039E0,-1.326312934E1,1.611613236E1
1.093865108E1,4.183690108E0,6.576151190E0,-2.076359142E1,2.217827216E1
1.094870108E1,1.345181489E0,9.037631929E0,-1.951578741E1,2.154888077E1
1.095875208E1,2.397947232E0,7.869844730E0,-1.121458189E1,1.390868268E1
1.096880308E1,5.113832138E0,6.139568249E0,-4.205276567E0,9.029392472E0
1.097885408E1,7.383386793E0,6.540433474E0,-6.229951000E-1,9.883308831E0
1.098890408E1,7.957098051E0,7.706361258E0,1.750475103E-1,1.107854029E1
1.099895508E1,8.100235552E0,8.742328827E0,-3.183715952E0,1.233605190E1
1.100900608E1,7.925122553E0,9.614149851E0,-8.755041844E0,1.522794151E1
1.101905608E1,6.348086976E0,1.201878103E1,-1.122393159E1,1.762742029E1
1.102910708E1,2.998379096E0,1.387387920E1,-1.048305662E1,1.764565888E1
1.103915808E1,2.145362426E-1,1.380711686E1,-8.512712177E0,1.622186088E1
1.104920908E1,-1.103021977E0,1.172505668E1,-5.232607799E0,1.288696225E1
1.105925908E1,-1.623684225E0,8.460890644E0,-3.049884588E0,9.139191263E0
1.106931008E1,-8.166145366E-1,6.523337384E0,-3.136405545E0,7.284080565E0
1.107936108E1,8.967593980E-1,5.221601000E0,-4.046273232E0,6.666454941E0
1.108941108E1,2.205297849E0,3.668159523E0,-3.454543194E0,5.500236501E0
1.109946208E1,2.510751132E0,1.410595168E0,-1.700680214E0,3.344542295E0
1.110951308E1,2.014173565E0,-7.319000763E-1,1.082359817E-1,2.145760448E0
1.111956408E1,1.456990778E0,-3.711775074E0,3.052773405E0,5.021904199E0
1.112961408E1,2.167217857E0,-8.833747120E0,5.153972104E0,1.045444163E1
1.113966508E1,3.863115341E0,-1.475111942E1,1.375542279E0,1.531049643E1
1.114971608E1,6.119944993E0,-2.660183744E1,-9.244157925E0,2.881954090E1
1.115976608E1,9.543710783E0,-3.856511437E1,-1.546693322E1,4.263304452E1
1.116981708E1,9.857512136E0,-4.241158123E1,-1.231476124E1,4.525003991E1
1.117986808E1,7.464623330E0,-3.946846709E1,-4.160458828E0,4.038303992E1
1.118991908E1,3.807934874E0,-3.523770251E1,1.550611132E0,3.547675917E1
1.119996908E1,1.889019030E-1,-2.964860400E1,5.149439342E0,3.009305782E1
1.121002008E1,4.320145118E-1,-1.882931611E1,7.985804372E0,2.045734228E1
1.122007108E1,1.544025559E0,-8.549344983E0,1.105282452E1,1.405845811E1
1.123012108E1,1.406052174E0,-1.984195914E0,7.030928328E0,7.439621583E0
1.124017208E1,4.155809122E-1,2.071896547E0,1.685445879E0,2.702996597E0
1.125022308E1,-2.151292965E-1,5.053418121E0,1.134301072E0,5.183623659E0
1.126027408E1,-1.123008929E0,6.355010079E0,3.460149796E0,7.322563675E0
1.127032408E1,-1.351677161E0,5.991396881E0,7.539593405E0,9.724676676E0
1.128037508E1,-1.239408574E0,6.364493678E0,9.185438431E0,1.124345110E1
1.129042608E1,-2.663499116E0,7.458811782E0,7.690872568E0,1.103981982E1
1.130047608E1,-5.780545115E0,8.289842044E0,7.710964186E0,1.271200817E1
1.131052708E1,-9.542348966E0,9.521893067E0,8.099238017E0,1.572642769E1
1.132057808E1,-1.230435905E1,1.160849361E1,9.042128438E0,1.918109648E1
1.133062808E1,-1.335596090E1,1.412201749E1,1.089260964E1,2.228142756E1
1.134067908E1,-1.324102452E1,1.674945449E1,1.093278352E1,2.398738651E1
1.135073008E1,-1.296912666E1,1.898759088E1,1.087425640E1,2.543572893E1
1.136078108E1,-1.240157252E1,2.045332179E1,1.191752597E1,2.672386196E1
1.137083108E1,-1.038691319E1,2.072742522E1,1.376516893E1,2.696282622E1
1.138088208E1,-6.272253851E0,1.935087137E1,1.650352527E1,2.619472729E1
1.139093308E1,-3.086419453E0,1.654285131E1,1.559878092E1,2.294589028E1
1.140098308E1,-1.939339291E0,1.397358592E1,1.055724492E1,1.762037346E1
1.141103408E1,-1.342313576E0,1.147413862E1,6.271991311E0,1.314517166E1
1.142108508E1,-6.677048112E-1,8.699818985E0,3.576659077E0,9.430014328E0
1.143113608E1,9.555936433E-1,3.908611064E0,1.293792065E0,4.226617746E0
1.144118608E1,3.418986568E0,-4.313262361E0,-8.631619985E0,1.023711702E1
1.145123708E1,5.624882879E0,-1.328647961E1,-3.184624960E1,3.496217186E1
1.146128808E1,5.734745629E0,-1.559243786E1,-2.759971859E1,3.221421879E1
1.147133808E1,4.661368743E0,-1.328455821E1,-1.413155313E1,1.994764746E1
1.148138908E1,4.491187871E0,-6.677628449E0,-4.641928798E0,9.290263352E0
1.149144008E1,1.354935814E-1,5.313762474E0,1.634162991E1,1.718439112E1
1.150149008E1,-7.019018719E0,1.025831772E1,2.946209186E1,3.197678162E1
1.151154108E1,-8.489632632E0,-2.942421827E0,3.072246621E1,3.200939922E1
1.152159208E1,-2.407635045E0,-1.519819753E1,1.337995554E1,2.039130022E1
1.153164308E1,-2.176615209E0,-1.875075292E1,1.106739461E1,2.188185578E1
1.154169308E1,-4.840197648E0,-1.331113966E1,6.361111064E0,1.552667660E1
1.155174408E1,-4.454889525E0,1.092395539E0,-9.100299463E-1,4.676272361E0
1.156179508E1,-4.383419885E0,9.460584426E0,-4.080383256E0,1.119672073E1
1.157184508E1,-6.895616741E0,1.094840143E1,-1.077403132E0,1.298375222E1
1.158189608E1,-9.906712947E0,8.111095001E0,5.020950286E0,1.375291843E1
1.159194708E1,-1.033652306E1,-2.306408486E0,1.292854347E1,1.671258404E1
1.160199708E1,-9.497071052E0,-1.943017248E1,2.194782567E1,3.081287090E1
1.161204808E1,-7.716596224E0,-3.074522591E1,1.992420490E1,3.744046894E1
1.162209908E1,-2.828669802E0,-3.306313236E1,2.839576321E0,3.330518410E1
1.163215008E1,2.520456340E0,-2.780381682E1,-2.083187988E1,3.483349178E1
1.164219937E1,5.358863803E0,-2.283421444E1,-2.507052651E1,3.433147346E1
1.165225037E1,8.441781358E0,-1.909890784E1,-1.173238207E1,2.395163339E1
1.166230137E1,1.124419102E1,-1.638024726E1,-7.849835850E-1,1.988367499E1
1.167235137E1,1.256074425E1,-1.214680465E1,-1.607838270E0,1.754714516E1
1.168240238E1,1.254402355E1,-6.237514374E0,-9.062777295E0,1.668511447E1
1.169245337E1,9.861830889E0,-2.494796419E-1,-1.651866488E1,1.924017251E1
1.170250437E1,3.900614997E0,3.671660836E0,-2.023213799E1,2.092929283E1
1.171255438E1,3.650296864E-1,6.141040578E0,-1.558760455E1,1.675765621E1
1.172260537E1,5.847525555E-1,6.692119603E0,-9.020933450E0,1.124738372E1
1.173265637E1,3.391855195E0,7.242563036E0,-5.752967892E0,9.851702419E0
1.174270638E1,7.167322235E0,8.287073388E0,-2.439579700E0,1.122486715E1
1.175275737E1,9.664539986E0,8.854132268E0,-4.222905922E-1,1.311401238E1
1.176280837E1,1.021573479E1,9.262785400E0,-2.834732780E0,1.407821510E1
1.177285837E1,1.051125540E1,9.043523583E0,-9.072555009E0,1.657054807E1
1.178290937E1,9.795090770E0,9.342137378E0,-1.166399889E1,1.786807779E1
1.179296038E1,7.261876974E0,1.161988164E1,-8.648440086E0,1.620345712E1
1.180301137E1,3.494370041E0,1.284946573E1,-6.040563194E0,1.462216794E1
1.181306137E1,7.706560063E-1,1.224577462E1,-4.745872704E0,1.315584336E1
1.182311238E1,-9.025250450E-1,1.027992786E1,-3.626908586E0,1.093827839E1
1.183316337E1,-1.950305159E0,7.791372757E0,-3.203683316E0,8.647124750E0
1.184321337E1,-1.755345541E0,5.613999456E0,-4.062005750E0,7.148294802E0
1.185326438E1,-5.771611154E-1,3.545286718E0,-4.871806526E0,6.052823448E0
1.186331537E1,8.789961416E-1,1.522692724E0,-2.903486388E0,3.394327702E0
1.187336637E1,1.570118905E0,-1.190017728E0,3.258163286E0,3.807498335E0
1.188341637E1,2.031939453E0,-6.242669279E0,7.905957134E0,1.027637367E1
1.189346737E1,3.264405774E0,-1.104392389E1,5.948097664E0,1.296165366E1
1.190351837E1,5.119679353E0,-2.254795348E1,-4.342058144E0,2.352604496E1
1.191356837E1,9.154942278E0,-3.326929349E1,-1.311416450E1,3.691395628E1
1.192361937E1,1.170933235E1,-3.702977821E1,-1.294657044E1,4.093808281E1
1.193367038E1,9.234071478E0,-3.674720333E1,-4.038855454E0,3.810429611E1
1.194372037E1,6.011865059E0,-3.351815801E1,2.103972033E0,3.411797380E1
1.195377137E1,2.048043123E0,-2.975327618E1,3.043247706E0,2.997854701E1
1.196382238E1,-6.840343304E-1,-2.507851381E1,5.172427086E0,2.561549843E1
1.197387337E1,6.911318269E-1,-1.572518135E1,9.719479254E0,1.849938563E1
1.198392337E1,1.515738338E0,-9.183380796E0,1.107609293E1,1.446761142E1
1.199397438E1,4.115855098E-1,-5.616961656E0,4.533718178E0,7.230094148E0
1.200402537E1,-1.237997933E0,-3.063317689E0,8.994824463E-1,3.424269676E0
1.201407537E1,-2.179192077E0,-8.062129247E-1,1.576367825E0,2.807809272E0
1.202412637E1,-3.805691882E0,6.627181596E-1,2.102132207E0,4.397891072E0
1.203417737E1,-4.819733270E0,2.110602776E0,5.119097555E0,7.340955841E0
1.204422738E1,-5.176870970E0,3.500404075E0,9.083008077E0,1.102514660E1
1.205427837E1,-6.445211567E0,5.924694183E0,9.610009437E0,1.299980903E1
1.206432937E1,-7.774386011E0,1.011600935E1,6.172678692E0,1.417309724E1
1.207438038E1,-9.217480003E0,1.419275476E1,4.501080775E0,1.751159483E1
1.208443037E1,-1.102977362E1,1.850324262E1,5.221898623E0,2.216515551E1
1.209448137E1,-1.201430441E1,2.179592670E1,8.720140398E0,2.637132495E1
1.210453238E1,-1.165917493E1,2.383186638E1,1.151479548E1,2.892204575E1
1.211458237E1,-1.157595970E1,2.455755028E1,1.136248487E1,2.943097316E1
1.212463337E1,-1.084124887E1,2.420533974E1,1.188294554E1,2.906261419E1
1.213468437E1,-8.757870142E0,2.276812220E1,1.456864653E1,2.841360835E1
1.214473437E1,-6.637854518E0,1.736896348E1,1.752109984E1,2.554859966E1
1.215478538E1,-5.166585717E0,1.303933067E1,1.635556967E1,2.154582120E1
1.216483637E1,-4.220227897E0,1.080086449E1,1.180942966E1,1.655087992E1
1.217488737E1,-3.047464718E0,8.820513117E0,8.163061545E0,1.239855099E1
1.218493738E1,-1.842102288E0,6.502621284E0,5.686059372E0,8.832253143E0
1.219498837E1,-2.256529690E-1,2.158124852E0,3.364582904E0,4.003603409E0
1.220503937E1,2.695603253E0,-7.712641752E0,-4.169376417E0,9.172503443E0
1.221508938E1,5.893148455E0,-1.546520478E1,-2.437657896E1,2.946386532E1
1.222514037E1,7.018232853E0,-1.678312275E1,-2.529505491E1,3.115715977E1
1.223519137E1,6.176134982E0,-1.538274033E1,-1.584245427E1,2.292938510E1
1.224524137E1,6.776328279E0,-8.539822208E0,-1.358483262E1,1.741823371E1
1.225529237E1,3.503363936E0,3.890336176E0,5.170837812E0,7.358385564E0
1.226534337E1,-2.117320057E0,1.461851860E1,2.472285574E1,2.879937025E1
1.227539437E1,-7.701799260E0,1.824655219E1,3.259193098E1,3.813775483E1
1.228544437E1,-9.548211969E0,3.629066209E0,3.505172129E1,3.650974717E1
1.229549538E1,-3.577413660E0,-6.598785177E0,7.110248147E0,1.033912390E1
1.230554637E1,1.393318400E-2,-1.371057231E1,-3.422540505E0,1.413130464E1
1.231559637E1,-2.897878908E0,-1.553938958E1,-7.441676517E0,1.747137316E1
1.232564738E1,-6.140209689E0,-4.133020184E0,-5.216655425E0,9.055248461E0
1.233569837E1,-6.830771704E0,4.888909632E0,-5.046816030E0,9.799552617E0
1.234574837E1,-9.496676365E0,7.813674037E0,4.422529864E-1,1.230593156E1
1.235579938E1,-1.699975976E1,2.484182553E0,9.742213229E0,1.975028388E1
1.236585037E1,-2.069378034E1,-1.374633388E1,2.581373101E1,3.582656764E1
1.237590137E1,-1.453425555E1,-2.731474869E1,2.362573332E1,3.892962053E1
1.238595137E1,-2.837625690E0,-3.063861012E1,1.055738526E1,3.253052310E1
1.239600237E1,3.925792815E0,-2.839607194E1,-8.643099239E0,2.994080686E1
1.240605338E1,5.893561268E0,-2.548814401E1,-2.255876381E1,3.454384712E1
1.241610337E1,6.707831656E0,-2.039144421E1,-1.849838125E1,2.833718602E1
1.242615437E1,8.313101099E0,-1.604987723E1,-8.623256128E0,2.002665113E1
1.243620538E1,9.474218379E0,-1.402600153E1,-1.833656715E0,1.702503538E1
1.244625537E1,9.744239874E0,-9.227520257E0,-4.043455458E0,1.401595066E1
1.245630637E1,9.576769186E0,-3.439386626E0,-1.017202919E1,1.438798340E1
1.246635738E1,7.123694404E0,1.305782658E0,-1.673465986E1,1.823460806E1
1.247640837E1,3.341798351E0,4.715043259E0,-1.781483238E1,1.872878805E1
1.248645837E1,1.600270658E0,5.973572813E0,-1.320967994E1,1.458561217E1
1.249650937E1,3.231396780E0,5.525297779E0,-9.119377173E0,1.114153853E1
1.250656037E1,6.675265004E0,5.639783923E0,-5.266486566E0,1.020304887E1
1.251661038E1,9.321823567E0,6.979348869E0,-1.476277526E0,1.173827503E1
1.252666137E1,1.058821880E1,8.186520574E0,-1.358723348E0,1.345271815E1
1.253671237E1,1.086021256E1,8.628970027E0,-5.052284346E0,1.476241571E1
1.254676238E1,1.098743510E1,8.269624127E0,-1.082840253E1,1.750327726E1
1.255681337E1,1.003816537E1,8.323558259E0,-1.279040651E1,1.826583929E1
1.256686437E1,6.809034680E0,1.048436406E1,-9.086529855E0,1.545476845E1
1.257691538E1,2.913143357E0,1.282097224E1,-5.266879499E0,1.416346544E1
1.258696537E1,7.586110345E-1,1.334245851E1,-3.305354702E0,1.376670111E1
1.259701637E1,-8.650864926E-1,1.187983950E1,-2.573275116E0,1.218608657E1
1.260706738E1,-2.270286727E0,8.699709057E0,-3.078525420E0,9.503497160E0
1.261711737E1,-2.251223927E0,5.660050957E0,-5.267984038E0,8.053312476E0
1.262716837E1,-1.901885828E-1,3.526844600E0,-6.786959102E0,7.650988066E0
1.263721996E1,1.918310950E0,1.850349054E0,-5.593216698E0,6.195787403E0
1.264726996E1,3.049271215E0,-2.638374799E-1,1.247428907E-1,3.063205175E0
1.265732096E1,3.269462154E0,-4.242666003E0,5.698343203E0,7.820531494E0
1.266737196E1,3.892057596E0,-7.378286267E0,6.355315304E0,1.048700401E1
1.267742196E1,4.904709393E0,-1.518615928E1,2.751627181E0,1.619404397E1
1.268747296E1,7.116409358E0,-2.774704971E1,-6.119262038E0,2.929142226E1
1.269752396E1,9.781201878E0,-3.850366481E1,-1.275718146E1,4.172469045E1
1.270757496E1,9.601929755E0,-4.229562392E1,-1.085179958E1,4.470881806E1
1.271762496E1,6.638201843E0,-3.742881560E1,-4.469286540E0,3.827474994E1
1.272767596E1,4.013738739E0,-3.291498731E1,9.180268908E-1,3.317151280E1
1.273772696E1,1.147665614E0,-3.068775012E1,4.506572772E0,3.103811112E1
1.274777696E1,6.558777943E-1,-2.295647972E1,7.473257328E0,2.415118449E1
1.275782796E1,2.187708693E0,-1.289409752E1,1.073414542E1,1.691938823E1
1.276787896E1,2.111504709E0,-5.633296437E0,7.345113258E0,9.494375686E0
1.277792896E1,4.703517812E-1,-1.259331792E0,2.614823092E0,2.940144072E0
1.278797996E1,-8.034629792E-1,2.039538640E0,1.662910709E0,2.751461912E0
1.279803096E1,-2.922462064E0,3.719054857E0,1.422372630E0,4.939159589E0
1.280808196E1,-3.772760071E0,4.310398394E0,5.016910445E0,7.614633497E0
1.281813196E1,-4.083442812E0,4.974515793E0,9.390693242E0,1.138443816E1
1.282818296E1,-5.727681023E0,6.653393494E0,8.572646137E0,1.227046196E1
1.283823396E1,-8.215940255E0,9.751193967E0,6.505770594E0,1.431476542E1
1.284828396E1,-1.030688469E1,1.337731259E1,6.826334252E0,1.821491706E1
1.285833496E1,-1.184382065E1,1.729042251E1,7.993605142E0,2.243061571E1
1.286838596E1,-1.222534328E1,2.086370277E1,1.018267229E1,2.623813878E1
1.287843596E1,-1.212267202E1,2.246256308E1,1.084666222E1,2.773402240E1
1.288848696E1,-1.230232656E1,2.253466626E1,1.065974077E1,2.779907365E1
1.289853796E1,-1.220918743E1,2.192940694E1,1.179800771E1,2.773366424E1
1.290858796E1,-1.054884248E1,1.992730159E1,1.398901789E1,2.653428061E1
1.291863896E1,-7.715781707E0,1.688371124E1,1.610315005E1,2.457446711E1
1.292868996E1,-5.025766053E0,1.473064247E1,1.554300550E1,2.199625359E1
1.293873996E1,-3.331147063E0,1.300942450E1,1.138982645E1,1.760879931E1
1.294879096E1,-2.410285003E0,1.113588071E1,7.037727470E0,1.339204693E1
1.295884196E1,-1.479633389E0,8.471817920E0,4.416808071E0,9.667947423E0
1.296889296E1,-1.991469558E-1,4.755169192E0,2.449330224E0,5.352617313E0
1.297894296E1,2.227965311E0,-1.563984591E0,-3.308728546E0,4.284572536E0
1.298899396E1,5.404476762E0,-1.076882058E1,-1.961908783E1,2.302356343E1
1.299904496E1,7.525902734E0,-1.576663109E1,-2.525698720E1,3.071060518E1
1.300909496E1,8.061562067E0,-1.472439063E1,-1.684288831E1,2.377980969E1
1.301914596E1,8.285244963E0,-9.635955872E0,-1.018042813E1,1.628306011E1
1.302919696E1,5.064165888E0,5.773400402E-1,1.013963444E1,1.134862478E1
1.303924696E1,-1.743128222E0,1.049164501E1,2.525717197E1,2.740506973E1
1.304929796E1,-9.463992768E0,7.770195896E0,2.992483817E1,3.233324980E1
1.305934896E1,-8.720207641E0,-7.468305906E0,1.553721208E1,1.931896927E1
1.306939996E1,-2.133524300E0,-1.550601718E1,2.002620783E0,1.577970167E1
1.307944996E1,-5.334550495E0,-1.715907299E1,6.465642908E0,1.909700901E1
1.308950096E1,-8.724874304E0,-7.369030709E0,1.687477494E0,1.154441967E1
1.309955196E1,-8.849560915E0,4.275995132E0,-4.600059518E0,1.085170080E1
1.310960196E1,-1.245364899E1,8.502587138E0,-5.231659380E0,1.596112844E1
1.311965296E1,-1.577381732E1,7.154945433E0,1.801980740E0,1.741418076E1
1.312970396E1,-1.500767887E1,2.738631159E-1,1.061291626E1,1.838312862E1
1.313975396E1,-1.020415145E1,-1.207321277E1,1.753267382E1,2.360681733E1
1.314980496E1,-4.618279734E0,-2.348237362E1,1.845642630E1,3.022234356E1
1.315985596E1,-9.729549768E-1,-2.975267743E1,1.192700197E1,3.206901669E1
1.316990596E1,4.185712660E0,-3.060406477E1,-6.054186621E0,3.147669212E1
1.317995696E1,8.006542107E0,-2.641734142E1,-2.112472248E1,3.475966835E1
1.319000796E1,9.022146748E0,-2.059394732E1,-1.701696109E1,2.819728290E1
1.320005896E1,9.933217206E0,-1.552120474E1,-7.066472967E0,1.973604927E1
1.321010896E1,1.041641123E1,-1.305065789E1,-7.432869440E-1,1.671447785E1
1.322015996E1,1.009942431E1,-9.317836935E0,-2.233096097E0,1.392146453E1
1.323021096E1,8.103793582E0,-3.699305887E0,-9.747276918E0,1.320476209E1
1.324026096E1,4.415339543E0,2.001325917E0,-1.874111203E1,1.935793917E1
1.325031196E1,1.820112517E0,6.449689949E0,-2.056874582E1,2.163295206E1
1.326036296E1,2.642599413E0,8.038038719E0,-1.620655455E1,1.828239066E1
1.327041296E1,5.354285433E0,7.136464139E0,-1.070505318E1,1.393541017E1
1.328046396E1,7.203376751E0,6.615804083E0,-4.704102826E0,1.085292973E1
1.329051496E1,7.766510981E0,7.654901083E0,-1.319868600E-1,1.090566935E1
